12,2.9951,127.97,84.826
13,2.9951,140.18,33.113
14,2.9951,142.12,36.316
15,2.9951,143.44,33.587
16,2.9951,149.31,142.51
18,2.9951,175.46,63.546
19,2.9951,45.541,69.589
20,2.9951,49.895,57.518
22,2.9951,97.211,37.895
24,2.9951,57.048,99.473
25,2.9951,62.903,142.41
27,2.9951,152.67,141.2
28,2.9951,171.88,72.029
29,2.9951,124.39,84.004
30,2.9951,102.31,73.063
31,2.9951,117.85,119.01
32,2.9951,183.8,33.252
33,2.9951,192.22,132.49
34,2.9951,42.257,95.509
35,2.9951,52.363,43.142
36,2.9951,169.92,77.858
37,2.9951,181.56,41.494
1,3.1762,16.257,150.07
4,3.1762,36.969,87.47
5,3.1762,43.647,150.05
6,3.1762,47.837,52.397
9,3.1762,68.307,103.69
10,3.1762,86.316,65.29
11,3.1762,97.189,32.008
12,3.1762,126.52,84.71
13,3.1762,138.56,33.556
14,3.1762,140.44,36.677
15,3.1762,141.82,33.881
16,3.1762,147.8,142.32
18,3.1762,173.62,63.487
19,3.1762,43.626,69.463
20,3.1762,48.493,57.186
22,3.1762,95.887,38.382
24,3.1762,54.891,99.042
25,3.1762,61.456,142.6
27,3.1762,151.43,141.23
28,3.1762,170.19,72.26
29,3.1762,123.08,83.848
30,3.1762,102.12,73.72
31,3.1762,116.15,118.99
32,3.1762,182.17,32.651
33,3.1762,190.56,132.36
34,3.1762,40.559,95.382
35,3.1762,50.678,42.943
36,3.1762,168.32,77.761
37,3.1762,179.88,41.31
4,3.5421,33.268,87.501
5,3.5421,39.254,150.3
6,3.5421,44.014,52.248
9,3.5421,64.556,103.51
10,3.5421,82.394,65.353
11,3.5421,93.429,31.933
12,3.5421,122.75,84.849
13,3.5421,134.62,34.176
14,3.5421,136.67,37.178
15,3.5421,138.13,34.257
16,3.5421,144.1,142.41
18,3.5421,170.38,63.847
19,3.5421,39.963,69.342
20,3.5421,44.836,57.188
22,3.5421,91.863,38.625
24,3.5421,50.864,98.68
25,3.5421,57.6,142.73
27,3.5421,147.85,141.21
28,3.5421,166.54,72.52
29,3.5421,119.22,83.999
30,3.5421,101.35,74.737
31,3.5421,112.55,119.07
32,3.5421,178.97,32.137
34,3.5421,36.912,95.305
35,3.5421,47.442,42.691
37,3.5421,176.9,41.015
4,3.8424,30.615,87.283
5,3.8424,36.237,150
6,3.8424,41.643,51.882
9,3.8424,62.082,103.27
10,3.8424,80.103,65.166
11,3.8424,91.008,32.03
12,3.8424,120.58,84.712
13,3.8424,132.12,34.69
14,3.8424,134.08,37.556
15,3.8424,135.63,34.483
16,3.8424,141.68,142.22
18,3.8424,167.97,63.794
19,3.8424,37.268,69.139
20,3.8424,42.364,56.707
22,3.8424,89.587,38.799
24,3.8424,47.631,98.372
25,3.8424,55.011,143.03
27,3.8424,145.31,141.21
28,3.8424,163.98,72.669
29,3.8424,117.08,83.792
30,3.8424,98.919,74.824
31,3.8424,110.05,119.09
32,3.8424,176.53,31.896
34,3.8424,34.151,95.26
35,3.8424,44.886,42.443
37,3.8424,174.71,40.715
4,4.2125,25.191,87.253
5,4.2125,31.87,150.63
6,4.2125,36.14,51.667
9,4.2125,56.698,103.38
10,4.2125,74.553,65.198
11,4.2125,85.748,31.579
12,4.2125,115.29,84.952
13,4.2125,126.84,34.726
14,4.2125,128.97,37.557
15,4.2125,130.54,34.457
16,4.2125,136.58,142.39
18,4.2125,163.25,64.112
19,4.2125,32.076,68.729
20,4.2125,36.988,56.617
22,4.2125,84.28,38.504
24,4.2125,42.929,98.328
25,4.2125,49.73,143.02
27,4.2125,140.34,141.18
28,4.2125,159.5,71.636
29,4.2125,111.68,84.029
30,4.2125,94.035,74.932
31,4.2125,105.02,119.3
32,4.2125,171.74,31.68
34,4.2125,28.818,95.169
35,4.2125,39.691,41.859
37,4.2125,170.58,39.174
4,4.4318,23.333,87.012
5,4.4318,29.244,150.21
6,4.4318,34.665,51.242
9,4.4318,54.974,103.15
10,4.4318,73.14,64.904
11,4.4318,83.997,31.791
12,4.4318,113.83,84.666
13,4.4318,125.07,35.059
14,4.4318,127.16,37.82
15,4.4318,128.7,34.59
16,4.4318,134.97,142.13
18,4.4318,161.39,63.913
19,4.4318,30.115,68.593
20,4.4318,35.339,56.279
22,4.4318,82.574,38.499
24,4.4318,40.8,98.336
25,4.4318,47.748,143.22
27,4.4318,138.64,141.17
28,4.4318,157.85,70.898
29,4.4318,110.33,83.744
30,4.4318,91.741,74.776
31,4.4318,103.19,119.43
32,4.4318,170.03,31.909
34,4.4318,26.745,95.109
35,4.4318,37.839,41.656
37,4.4318,169.65,40.155
4,4.8153,17.739,86.888
5,4.8153,24.315,150.79
6,4.8153,28.934,50.848
9,4.8153,49.414,103.21
10,4.8153,67.485,64.953
11,4.8153,78.532,31.561
12,4.8153,108.54,84.57
13,4.8153,119.68,34.949
14,4.8153,121.88,37.777
15,4.8153,123.62,34.533
16,4.8153,129.95,141.85
18,4.8153,156.65,63.524
19,4.8153,24.678,68.079
20,4.8153,29.66,55.958
22,4.8153,77.25,38.147
24,4.8153,35.581,98.252
25,4.8153,42.314,143.28
27,4.8153,133.5,141.27
28,4.8153,153.32,69.638
29,4.8153,104.96,83.588
30,4.8153,86.651,74.879
31,4.8153,97.934,119.52
32,4.8153,165.08,31.511
34,4.8153,21.229,95.01
35,4.8153,32.368,40.931
37,4.8153,164.08,40.37
5,5.0349,21.66,150.77
6,5.0349,26.491,50.354
9,5.0349,46.786,103.05
10,5.0349,65.062,64.988
11,5.0349,76.073,31.608
12,5.0349,106.23,84.41
13,5.0349,117.35,35.139
14,5.0349,119.45,37.925
15,5.0349,121.18,34.549
16,5.0349,127.66,141.95
18,5.0349,154.35,63.708
19,5.0349,21.764,67.907
20,5.0349,27.049,55.514
22,5.0349,74.822,38.003
24,5.0349,32.805,98.081
25,5.0349,39.585,143.46
27,5.0349,131.25,141.25
28,5.0349,151.08,69.802
29,5.0349,102.74,83.402
30,5.0349,83.843,74.839
31,5.0349,95.456,119.59
32,5.0349,163.15,31.344
34,5.0349,18.234,94.922
35,5.0349,29.709,40.736
37,5.0349,162.22,40.056
5,5.315,18.343,151.03
6,5.315,23.075,50.185
9,5.315,43.496,103.02
10,5.315,61.865,64.832
11,5.315,72.919,31.536
12,5.315,103.26,84.453
13,5.315,114.28,35.114
14,5.315,116.44,37.95
15,5.315,118.26,34.544
16,5.315,124.78,141.96
18,5.315,151.44,63.668
19,5.315,18.35,67.617
20,5.315,23.73,55.357
22,5.315,71.721,37.743
24,5.315,29.303,97.991
25,5.315,36.364,143.66
27,5.315,128.37,141.36
28,5.315,148.06,70.322
29,5.315,99.689,83.472
30,5.315,80.312,74.79
31,5.315,92.449,119.67
32,5.315,160.47,30.992
35,5.315,26.45,40.335
37,5.315,159.39,39.509
5,5.5936,15.046,151.39
6,5.5936,19.573,49.803
9,5.5936,40.027,103.03
10,5.5936,58.394,64.852
11,5.5936,69.528,31.382
12,5.5936,100.03,84.453
13,5.5936,110.97,35.181
14,5.5936,113.19,38.063
15,5.5936,115.24,34.666
16,5.5936,121.65,142.16
18,5.5936,148.37,63.993
20,5.5936,20.233,55.027
22,5.5936,68.391,37.583
24,5.5936,25.876,97.996
25,5.5936,32.788,144.02
27,5.5936,125.24,141.41
28,5.5936,144.93,70.923
29,5.5936,96.451,83.367
30,5.5936,77.122,74.835
31,5.5936,89.215,119.93
32,5.5936,157.45,30.899
35,5.5936,23.129,40.151
37,5.5936,156.48,39.092
38,5.5936,42.043,114.42
39,5.5936,137.58,83.803
40,5.5936,169.98,106.71
41,5.5936,189.75,46.305
42,5.5936,193.36,34.966
43,5.5936,94.673,87.759
6,5.8536,16.178,49.491
9,5.8536,36.693,102.83
10,5.8536,55.206,64.518
11,5.8536,66.317,31.193
12,5.8536,97.064,84.333
13,5.8536,108.04,35.104
14,5.8536,110.16,37.964
15,5.8536,112.13,34.517
16,5.8536,118.61,142
18,5.8536,145.19,63.87
20,5.8536,16.8,54.681
22,5.8536,65.145,37.338
24,5.8536,22.558,97.861
25,5.8536,29.531,144.15
27,5.8536,122.18,141.44
28,5.8536,141.57,71.084
29,5.8536,93.445,83.34
30,5.8536,73.884,74.739
31,5.8536,86.098,119.95
32,5.8536,154.6,30.291
35,5.8536,19.771,39.73
37,5.8536,153.4,38.789
38,5.8536,38.406,114.21
39,5.8536,134.18,83.646
40,5.8536,166.78,106.59
41,5.8536,186.8,45.628
42,5.8536,190.35,34.319
43,5.8536,91.4,87.346
9,6.1055,33.734,102.89
10,6.1055,52.312,64.601
11,6.1055,63.324,31.127
12,6.1055,94.189,84.411
13,6.1055,105.21,35.178
14,6.1055,107.54,38.135
15,6.1055,109.32,34.559
16,6.1055,115.86,142.25
18,6.1055,142.48,64.096
22,6.1055,62.183,37.216
24,6.1055,19.309,97.805
25,6.1055,26.467,144.42
27,6.1055,119.43,141.5
28,6.1055,138.77,71.713
29,6.1055,90.555,83.288
30,6.1055,70.855,74.706
31,6.1055,83.323,120.13
32,6.1055,152.01,30.17
35,6.1055,17.5,39.675
37,6.1055,150.86,38.648
38,6.1055,35.887,114.31
39,6.1055,131.69,83.824
40,6.1055,164.38,106.68
42,6.1055,188.41,33.805
43,6.1055,88.897,87.441
9,6.3911,29.748,102.71
10,6.3911,48.327,64.197
11,6.3911,59.391,30.97
12,6.3911,90.413,84.271
13,6.3911,101.4,35.067
14,6.3911,103.66,37.972
15,6.3911,105.55,34.423
16,6.3911,112.1,142.17
18,6.3911,138.73,63.978
22,6.3911,58.268,36.99
24,6.3911,15.402,97.709
25,6.3911,22.516,144.44
27,6.3911,115.65,141.52
28,6.3911,134.92,71.857
29,6.3911,86.96,83.297
30,6.3911,67.215,74.671
31,6.3911,79.383,120.1
32,6.3911,148.37,30.002
37,6.3911,147.23,38.273
38,6.3911,31.658,114.2
39,6.3911,127.79,83.783
40,6.3911,160.53,106.64
42,6.3911,184.91,33.399
43,6.3911,84.914,87.232
9,6.618,24.629,102.69
10,6.618,43.263,64.073
11,6.618,54.442,30.469
12,6.618,85.606,84.285
13,6.618,96.725,34.809
14,6.618,99.033,37.834
15,6.618,101.01,34.117
16,6.618,107.47,142.35
18,6.618,134.12,64.097
22,6.618,53.33,36.613
25,6.618,17.308,144.76
27,6.618,111.02,141.62
28,6.618,130.55,71.116
29,6.618,82.042,83.176
30,6.618,63.042,74.757
31,6.618,74.605,120.31
32,6.618,144.02,29.677
37,6.618,142.91,37.43
38,6.618,26.766,114.19
39,6.618,123.31,83.87
40,6.618,156.24,106.76
42,6.618,180.87,32.991
43,6.618,80.32,87.21
44,6.618,35.09,65.042
45,6.618,156.77,146.95
46,6.618,175.67,48.482
47,6.618,182.76,155.15
48,6.618,192.17,75.926
49,6.618,48,51
50,6.618,77.069,98.664
9,6.7668,22.692,102.47
10,6.7668,41.615,63.803
11,6.7668,52.637,30.634
12,6.7668,83.961,84.118
13,6.7668,94.985,34.847
14,6.7668,97.231,37.779
15,6.7668,99.133,34.14
16,6.7668,105.83,142.18
18,6.7668,132.41,63.914
22,6.7668,51.487,36.762
25,6.7668,15.467,144.95
27,6.7668,109.39,141.58
28,6.7668,128.78,71.115
29,6.7668,80.546,83.132
30,6.7668,60.612,74.774
31,6.7668,72.824,120.11
32,6.7668,142.23,29.828
37,6.7668,141.29,37.349
38,6.7668,24.921,114.16
39,6.7668,121.77,83.839
40,6.7668,154.78,106.68
42,6.7668,179.5,33.041
43,6.7668,78.738,87.091
44,6.7668,33.147,64.852
45,6.7668,155.1,146.85
46,6.7668,174,48.27
47,6.7668,181.07,155.01
48,6.7668,192.07,76.183
49,6.7668,46.069,50.662
50,6.7668,75.061,98.558
9,7.0343,19.869,102.42
10,7.0343,38.819,63.96
11,7.0343,49.815,30.913
12,7.0343,81.363,84.331
13,7.0343,92.263,35.139
14,7.0343,94.615,37.958
15,7.0343,96.754,34.499
16,7.0343,103.37,142.55
18,7.0343,130.09,64.228
22,7.0343,48.736,37.189
27,7.0343,106.94,141.8
28,7.0343,126.7,70.567
29,7.0343,77.897,83.308
30,7.0343,57.206,74.567
31,7.0343,70.177,120.45
32,7.0343,139.64,30.172
37,7.0343,139.06,37.094
38,7.0343,22.213,114.3
39,7.0343,119.25,83.972
40,7.0343,152.2,106.81
42,7.0343,177.28,32.804
43,7.0343,76.093,87.144
44,7.0343,30.217,64.712
45,7.0343,153.14,147.29
46,7.0343,173.14,48.819
47,7.0343,178.81,154.97
48,7.0343,192.57,77.264
49,7.0343,44.291,51.186
50,7.0343,73.738,99.037
9,7.3708,17.134,102.32
10,7.3708,36.259,64.031
11,7.3708,47.302,30.898
12,7.3708,79.041,83.991
13,7.3708,89.749,35.257
14,7.3708,92.087,37.875
15,7.3708,94.108,34.564
16,7.3708,100.86,142.7
18,7.3708,127.52,63.994
22,7.3708,46.084,37.398
27,7.3708,104.48,141.89
28,7.3708,124.3,69.962
29,7.3708,75.577,82.948
30,7.3708,53.092,73.981
31,7.3708,67.547,120.56
32,7.3708,137.05,30.872
37,7.3708,136.74,36.753
38,7.3708,19.845,114.24
39,7.3708,117.19,83.903
40,7.3708,150.27,106.7
42,7.3708,175.27,32.83
43,7.3708,74.031,86.988
44,7.3708,27.921,64.666
45,7.3708,150.98,147.58
46,7.3708,170.17,48.723
47,7.3708,176.93,154.94
48,7.3708,193.34,78.17
49,7.3708,41.391,51.807
50,7.3708,71.186,98.852
10,7.8008,30.955,63.641
11,7.8008,42.074,30.694
12,7.8008,73.944,84.257
13,7.8008,84.731,35.088
14,7.8008,87.168,37.747
15,7.8008,89.385,34.576
16,7.8008,96.011,142.8
18,7.8008,122.78,64.281
22,7.8008,40.843,37.202
27,7.8008,99.617,141.96
28,7.8008,119.83,69.069
29,7.8008,70.507,83.142
30,7.8008,48.037,73.833
31,7.8008,62.572,120.74
32,7.8008,132.22,31.22
37,7.8008,132.12,36.146
39,7.8008,112.21,84.155
40,7.8008,145.1,106.91
42,7.8008,170.8,32.51
43,7.8008,68.73,87.027
44,7.8008,22.033,64.254
45,7.8008,146.65,148.03
46,7.8008,166.06,48.756
47,7.8008,172.08,154.93
48,7.8008,190.54,76.15
49,7.8008,36.248,52.301
50,7.8008,66.177,98.908
10,8.0672,27.377,63.463
11,8.0672,38.553,30.231
12,8.0672,70.636,83.688
13,8.0672,81.357,34.869
14,8.0672,83.793,37.495
15,8.0672,85.882,34.377
16,8.0672,92.677,142.84
18,8.0672,119.46,63.928
22,8.0672,37.231,36.789
27,8.0672,96.278,142
28,8.0672,116.51,69.059
29,8.0672,67.201,82.65
30,8.0672,44.35,73.927
31,8.0672,59.142,120.71
37,8.0672,128.91,35.779
39,8.0672,108.9,84.172
40,8.0672,142.2,106.78
42,8.0672,167.99,32.598
43,8.0672,65.485,86.768
44,8.0672,18.545,64.036
45,8.0672,143.45,148.12
46,8.0672,162.82,48.795
47,8.0672,169.18,154.88
48,8.0672,186.97,73.016
49,8.0672,32.864,51.918
50,8.0672,62.781,98.682
10,8.3071,24.724,63.288
11,8.3071,35.957,30.184
12,8.3071,68.071,84.092
13,8.3071,78.873,34.851
14,8.3071,81.309,37.501
15,8.3071,83.428,34.449
16,8.3071,90.227,142.92
18,8.3071,117.04,64.2
22,8.3071,34.685,36.669
27,8.3071,93.82,142.05
28,8.3071,114.21,68.817
29,8.3071,64.565,82.994
30,8.3071,41.284,73.589
31,8.3071,56.674,120.85
37,8.3071,126.66,35.449
39,8.3071,106.61,84.276
40,8.3071,139.72,106.98
42,8.3071,165.82,32.717
43,8.3071,63.019,86.931
44,8.3071,15.671,63.912
45,8.3071,141.64,148.61
46,8.3071,161.23,46.672
47,8.3071,166.88,154.87
48,8.3071,185.77,71.12
49,8.3071,30.204,51.841
50,8.3071,60.308,98.848
10,8.6006,21.193,63.04
11,8.6006,32.454,30.02
12,8.6006,64.869,83.616
13,8.6006,75.608,34.692
14,8.6006,77.991,37.303
15,8.6006,80.011,34.435
16,8.6006,86.909,142.93
18,8.6006,113.82,63.998
22,8.6006,31.235,36.26
27,8.6006,90.513,142.06
28,8.6006,110.88,69.073
29,8.6006,61.384,82.45
30,8.6006,37.308,73.449
31,8.6006,53.329,121.03
37,8.6006,123.51,35.094
39,8.6006,103.46,84.37
40,8.6006,136.87,106.8
42,8.6006,163.12,32.698
43,8.6006,59.808,86.618
45,8.6006,138.25,148.57
46,8.6006,158.93,44.037
47,8.6006,164.1,154.83
48,8.6006,182.35,66.487
49,8.6006,26.77,51.274
50,8.6006,56.958,98.583
10,8.8718,17.733,62.821
11,8.8718,29.074,29.883
12,8.8718,61.522,83.936
13,8.8718,72.408,34.53
14,8.8718,74.889,37.259
15,8.8718,76.887,34.598
16,8.8718,83.703,143.07
18,8.8718,110.66,64.165
22,8.8718,27.882,36.022
27,8.8718,87.28,142.19
28,8.8718,107.87,68.537
29,8.8718,57.987,82.834
30,8.8718,33.476,73.143
31,8.8718,49.952,121.03
37,8.8718,120.46,34.831
39,8.8718,100.26,84.672
40,8.8718,133.51,107.07
42,8.8718,160.31,31.946
43,8.8718,56.509,86.731
45,8.8718,135.07,148.88
46,8.8718,156.52,42.143
47,8.8718,161.02,154.8
48,8.8718,180.61,62.967
49,8.8718,23.442,51.047
50,8.8718,53.647,98.745
10,9.126,15.734,62.7
11,9.126,27.048,30.085
12,9.126,59.743,83.4
13,9.126,70.363,34.587
14,9.126,72.787,37.217
15,9.126,74.747,34.861
16,9.126,81.792,143.08
18,9.126,108.74,63.978
22,9.126,25.815,36.172
27,9.126,85.382,142.19
28,9.126,105.91,68.689
29,9.126,56.184,82.33
30,9.126,29.974,72.593
31,9.126,47.929,121.11
39,9.126,98.264,84.824
40,9.126,131.8,106.82
42,9.126,158.63,31.631
43,9.126,54.678,86.479
45,9.126,133.14,148.88
46,9.126,155,41.241
47,9.126,159.25,154.78
48,9.126,179.48,59.369
49,9.126,21.438,50.835
50,9.126,51.73,98.52
11,9.5253,22.649,30.196
12,9.5253,55.532,83.45
13,9.5253,66.335,34.484
14,9.5253,68.974,37.135
15,9.5253,70.556,35.097
16,9.5253,77.681,143.17
18,9.5253,104.7,64.099
22,9.5253,21.4,36.197
27,9.5253,81.269,142.27
28,9.5253,101.95,68.212
29,9.5253,51.946,82.418
30,9.5253,24.656,72.195
31,9.5253,43.669,121.08
39,9.5253,94.291,85.142
40,9.5253,127.79,106.92
42,9.5253,154.81,31.387
43,9.5253,50.49,86.491
45,9.5253,129.05,149.14
46,9.5253,151.34,40.256
47,9.5253,155.31,154.75
49,9.5253,17.289,50.316
50,9.5253,47.479,98.544
51,9.5253,39.14,120.2
52,9.5253,172.34,99.723
53,9.5253,191.45,36.136
54,9.5253,193.15,164.82
55,9.5253,73.162,151.02
56,9.5253,107.93,44.02
57,9.5253,126.89,108.79
58,9.5253,145.34,56.625
59,9.5253,149.41,42.866
11,9.8224,19.118,30.195
12,9.8224,52.287,82.884
13,9.8224,62.99,34.269
14,9.8224,65.547,36.853
15,9.8224,67.205,35.182
16,9.8224,74.418,143.21
18,9.8224,101.51,63.859
22,9.8224,17.881,36.13
27,9.8224,77.995,142.3
28,9.8224,98.813,68.014
29,9.8224,48.688,81.865
30,9.8224,20.648,71.676
31,9.8224,40.297,121.17
39,9.8224,90.96,85.198
40,9.8224,124.73,106.68
42,9.8224,151.73,31.299
43,9.8224,47.183,86.2
45,9.8224,125.85,149.26
46,9.8224,148.33,39.777
47,9.8224,152.35,154.76
50,9.8224,44.137,98.312
51,9.8224,35.795,120.13
52,9.8224,169.49,99.085
53,9.8224,188.76,35.369
54,9.8224,190.5,164.06
55,9.8224,70.106,150.52
56,9.8224,104.89,43.844
57,9.8224,123.99,108.26
58,9.8224,142.38,56.249
59,9.8224,146.45,42.348
11,10.111,15.418,29.979
12,10.111,48.643,83.113
13,10.111,59.517,34.04
14,10.111,62.215,36.767
15,10.111,63.549,35.272
16,10.111,71.029,143.29
18,10.111,98.144,63.962
27,10.111,74.597,142.38
28,10.111,95.47,68.018
29,10.111,45.024,82.114
30,10.111,16.857,71.438
31,10.111,36.738,121.16
39,10.111,87.619,85.146
40,10.111,121.54,106.9
42,10.111,148.56,31.313
43,10.111,43.695,86.204
45,10.111,122.69,149.61
46,10.111,145.2,39.4
47,10.111,149.29,154.75
50,10.111,40.609,98.268
51,10.111,32.373,120.26
52,10.111,168.13,99.074
53,10.111,186.66,35.328
54,10.111,187.62,164.46
55,10.111,67.624,150.99
56,10.111,101.76,43.735
57,10.111,120.84,108.26
58,10.111,140.07,56.038
59,10.111,143.9,41.977
12,10.385,45.834,82.645
13,10.385,56.538,34.066
14,10.385,59.171,36.614
15,10.385,60.548,35.541
16,10.385,68.087,143.37
18,10.385,95.37,63.693
27,10.385,71.666,142.46
28,10.385,92.546,67.973
29,10.385,42.19,81.626
31,10.385,33.63,121.23
39,10.385,84.651,85.445
40,10.385,118.85,106.73
42,10.385,145.76,31.398
43,10.385,40.785,85.986
45,10.385,119.78,149.73
46,10.385,142.54,39.174
47,10.385,146.67,154.78
50,10.385,37.649,98.144
51,10.385,29.28,120.24
52,10.385,164.89,98.879
53,10.385,184.13,35.12
54,10.385,184.91,164.85
55,10.385,64.658,150.84
56,10.385,99.064,43.631
57,10.385,118.2,108.06
58,10.385,138.56,56.638
59,10.385,141.12,41.7
12,10.68,42.875,82.843
13,10.68,53.579,34.269
14,10.68,56.286,36.684
15,10.68,57.561,35.822
16,10.68,65.258,143.44
18,10.68,92.55,63.831
27,10.68,68.843,142.54
28,10.68,89.717,67.925
29,10.68,39.215,81.883
31,10.68,30.814,121.24
39,10.68,81.891,85.507
40,10.68,116.22,106.97
42,10.68,143.17,31.493
43,10.68,37.94,86.028
45,10.68,117,149.88
46,10.68,139.99,38.831
47,10.68,144.19,154.82
50,10.68,34.81,98.162
51,10.68,26.464,120.35
52,10.68,162.69,99
53,10.68,181.94,35.041
55,10.68,62.165,151.21
56,10.68,96.567,43.586
57,10.68,115.61,108.23
58,10.68,135.69,56.247
59,10.68,138.96,41.63
12,11.016,39.595,82.49
13,11.016,50.165,34.535
14,11.016,52.92,36.901
15,11.016,54.196,36.162
16,11.016,61.992,143.61
18,11.016,89.41,63.605
27,11.016,65.574,142.69
28,11.016,86.549,67.927
29,11.016,35.951,81.505
31,11.016,27.5,121.42
39,11.016,78.685,85.576
40,11.016,113.17,106.92
42,11.016,140.2,31.623
43,11.016,34.595,85.813
45,11.016,113.9,150.27
46,11.016,137.06,38.544
47,11.016,141.32,154.94
50,11.016,31.474,98.08
51,11.016,22.945,120.41
52,11.016,159.77,99.068
55,11.016,58.781,151.25
56,11.016,93.484,43.453
57,11.016,112.51,108.12
58,11.016,132.77,56.643
59,11.016,136.26,41.247
12,11.34,36.668,82.568
13,11.34,47.107,34.786
14,11.34,49.893,37.06
15,11.34,51.203,36.482
16,11.34,59.146,143.66
18,11.34,86.58,63.691
27,11.34,62.747,142.74
28,11.34,83.696,67.953
29,11.34,32.965,81.593
31,11.34,24.462,121.56
39,11.34,75.821,85.852
40,11.34,110.58,107.06
42,11.34,137.55,31.694
43,11.34,31.789,85.762
45,11.34,111.18,150.45
46,11.34,134.44,38.195
47,11.34,138.83,154.95
50,11.34,28.604,97.995
51,11.34,20.081,120.49
52,11.34,157.29,99.158
55,11.34,55.986,151.46
56,11.34,91.791,43.526
57,11.34,109.99,108.25
58,11.34,130.08,56.403
59,11.34,133.75,41.051
12,11.7,33.04,82.245
13,11.7,43.437,35.023
14,11.7,46.242,37.252
15,11.7,47.593,36.767
16,11.7,55.645,143.74
18,11.7,83.148,63.498
27,11.7,59.241,142.8
28,11.7,80.225,67.927
29,11.7,29.398,81.266
31,11.7,20.807,121.53
39,11.7,72.22,85.903
40,11.7,107.18,107.01
42,11.7,134.25,31.756
43,11.7,28.115,85.549
45,11.7,107.9,150.83
46,11.7,131.09,37.995
47,11.7,135.41,154.98
50,11.7,24.918,97.902
51,11.7,16.26,120.51
52,11.7,153.87,99.147
55,11.7,52.364,151.54
56,11.7,87.992,42.884
57,11.7,106.49,108.13
58,11.7,126.54,56.669
59,11.7,130.55,40.72
12,12.01,28.921,82.221
13,12.01,39.257,35.168
14,12.01,42.085,37.286
15,12.01,43.397,36.915
16,12.01,51.689,143.78
18,12.01,79.165,63.477
27,12.01,55.281,142.82
28,12.01,76.275,67.879
29,12.01,25.229,81.266
31,12.01,16.595,121.57
